id,name,startedAt,endedAt,postureStanding ,postureSittingPublic ,postureSittingPrivate ,postureSitting ,postureLying ,genderMale ,genderFemale ,age0To14 ,age15To24 ,age25To64 ,age65Plus ,activityConsuming ,activityPlaying ,activitySleep ,activityCulturallyEngaged ,activityWaitingTransport ,activityCommercial ,activityPet ,activitySubstanceUse ,activityHomelessCamping ,activityPanhandling ,location
SFCC2811,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2812,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2813,Library Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,,,,,,"-122.416, 37.7796"
SFCC2814,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2815,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,,1,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2816,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2817,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2818,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2819,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2820,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2821,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2822,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2823,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2824,UN Plaza,05/25/17 05:00 PM,05/25/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2825,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,1,,1,,,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2826,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2827,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2828,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2829,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2830,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2831,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2832,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2833,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2834,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2835,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,,,,,,,,,,,,,"-122.421, 37.779"
SFCC2836,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2837,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2838,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2839,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,,1,,,,,,,,,,,"-122.421, 37.779"
SFCC2840,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2841,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2842,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2843,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2844,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2845,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,1,,,,,"-122.421, 37.779"
SFCC2846,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.421, 37.779"
SFCC2847,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,1,,,,,,,,,,"-122.421, 37.779"
SFCC2848,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,1,,,,,,,,,,"-122.421, 37.779"
SFCC2849,Memorial Court,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,1,,,,1,,,,,,,,,,"-122.421, 37.779"
SFCC2850,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2851,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2852,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2853,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2854,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2855,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2856,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2857,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2858,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2859,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2860,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2861,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2862,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2863,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2864,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2865,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,,,1,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2866,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,,,1,,,,1,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2867,City Hall,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,,1,,,,,,,,,,,"-122.419, 37.7793"
SFCC2868,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,,1,1,,,,1,,,,1,,,,,,,,"-122.418, 37.7796"
SFCC2869,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,,1,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2870,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2871,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,1,,,,"-122.418, 37.7796"
SFCC2872,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2873,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,1,,,,,,,,,,"-122.418, 37.7796"
SFCC2874,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2875,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2876,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2877,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,1,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2878,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,1,,,,1,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2879,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,1,,,1,,,,,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2880,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,1,,,,,,,"-122.418, 37.7796"
SFCC2881,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2882,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2883,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2884,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,1,,,,"-122.418, 37.7796"
SFCC2885,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2886,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,10,,,,,,,,,,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2887,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,7,,,,,,,,,,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2888,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,70,,,,,,,,,,,,,,70,,,,,,,"-122.418, 37.7796"
SFCC2889,Civic Center Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,8,,,,,,,,,,,,,,,,,,,,,"-122.418, 37.7796"
SFCC2890,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,,1,,,,,,,,,,,"-122.416, 37.7796"
SFCC2891,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,11,,,,,,,,,,1,,"-122.416, 37.7796"
SFCC2892,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2893,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2894,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,1,,"-122.416, 37.7796"
SFCC2895,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2896,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2897,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2898,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,1,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2899,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,1,,,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2900,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2901,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2902,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2903,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2904,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2905,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,,1,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2906,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2907,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2908,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2909,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,1,,,,,,,,,,"-122.416, 37.7796"
SFCC2910,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,1,,,,1,,1,,,,,,,,,,"-122.416, 37.7796"
SFCC2911,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,1,,,1,,,1,,1,,,,,,,,,,"-122.416, 37.7796"
SFCC2912,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.416, 37.7796"
SFCC2913,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,1,,,,,,,,1,,,,,"-122.416, 37.7796"
SFCC2914,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,1,,,,,,,,1,,,,,"-122.416, 37.7796"
SFCC2915,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,1,,,,,,,,1,,,,,"-122.416, 37.7796"
SFCC2916,Library Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,1,,,,,"-122.416, 37.7796"
SFCC2917,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,3,,,,,2,1,,,3,,,,,,,3,,,,,"-122.414, 37.78"
SFCC2918,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2919,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,2,,,,,1,1,,,2,,,,,,,2,,,,,"-122.414, 37.78"
SFCC2920,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,4,,,,,3,1,,,4,,,,,,,4,,,,,"-122.414, 37.78"
SFCC2921,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,19,,,,,11,8,1,,16,2,,,,,,19,,,,,"-122.414, 37.78"
SFCC2922,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,3,,,,,3,,,,3,,,,,,,,,,,,"-122.414, 37.78"
SFCC2923,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,,,,1,1,,,,1,,,,1,,,,,,1,,"-122.414, 37.78"
SFCC2924,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,2,,,,1,1,,,2,,,,,,,,,,,,"-122.414, 37.78"
SFCC2925,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,,1,,,,1,,,,,,,,,,,"-122.414, 37.78"
SFCC2926,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,1,,,,1,,1,,,,,,,1,,,"-122.414, 37.78"
SFCC2927,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,2,,,,,1,1,,,2,,,,,,,,,,2,,"-122.414, 37.78"
SFCC2928,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,2,,,,,2,,,,2,,,,,,,2,,,,,"-122.414, 37.78"
SFCC2929,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,1,,,,1,,,1,,,,,,,,,"-122.414, 37.78"
SFCC2930,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,3,,,,,3,,2,,1,,,3,,,,,,,,,"-122.414, 37.78"
SFCC2931,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,2,,,,,2,,,,2,,,,,,,,,,,"-122.414, 37.78"
SFCC2932,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,2,,,,1,1,,,1,1,,,,,,,,,,,"-122.414, 37.78"
SFCC2933,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,3,,,,,2,1,2,,1,,,3,,,,,,,,,"-122.414, 37.78"
SFCC2934,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,1,,,,,,,,,"-122.414, 37.78"
SFCC2935,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2936,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,7,,,,,5,2,,,7,,,,,,,7,,,,,"-122.414, 37.78"
SFCC2937,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,2,,,,,2,,,,2,,,2,,,,,,,,,"-122.414, 37.78"
SFCC2938,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2939,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,,1,,,1,,,,,,,1,,,,,"-122.414, 37.78"
SFCC2940,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,,1,,,1,,,,,,,1,,,,,"-122.414, 37.78"
SFCC2941,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2942,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,6,,,,,2,4,,,6,,,,,,,6,,,,,"-122.414, 37.78"
SFCC2943,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,2,,,,,1,1,,,2,,,,,,,2,,,,,"-122.414, 37.78"
SFCC2944,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,8,,,,,6,2,,,8,,,,,,,8,,,,,"-122.414, 37.78"
SFCC2945,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,1,,,,"-122.414, 37.78"
SFCC2946,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,1,1,,,,1,1,,,2,,,,,,,,,,2,,"-122.414, 37.78"
SFCC2947,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,,1,,,,1,,,,1,,,,,,,,,,,,"-122.414, 37.78"
SFCC2948,UN Plaza,06/07/17 05:00 PM,06/07/17 05:10 PM,2,,,,,,2,,,2,,,,,,,2,,,,,"-122.414, 37.78"
SFCC2949,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,,1,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2950,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,,1,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2951,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2952,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2953,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2954,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2955,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,,1,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2956,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,,1,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2957,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2958,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,,1,,,,,1,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2959,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,1,,,,,,,,,,"-122.421, 37.779"
SFCC2960,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.421, 37.779"
SFCC2961,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,1,,1,,,,1,,,1,,,,,,,,,"-122.421, 37.779"
SFCC2962,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,1,,,,,,,"-122.421, 37.779"
SFCC2963,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,1,,,,,,,"-122.421, 37.779"
SFCC2964,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,1,,,,,,,"-122.421, 37.779"
SFCC2965,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,1,,,,,,,"-122.421, 37.779"
SFCC2966,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,1,,,,,,,"-122.421, 37.779"
SFCC2967,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,1,,,,,,,"-122.421, 37.779"
SFCC2968,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,1,,,,,,,"-122.421, 37.779"
SFCC2969,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,1,,,,,,,"-122.421, 37.779"
SFCC2970,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,1,,,,,,,"-122.421, 37.779"
SFCC2971,Memorial Court,06/10/17 05:00 PM,06/10/17 05:10 PM,,,,,1,1,,,,1,,,,,1,,,,,,,"-122.421, 37.779"
SFCC2972,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2973,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2974,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2975,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2976,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2977,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2978,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2979,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2980,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,,1,,,,,1,,,,,,"-122.419, 37.7793"
SFCC2981,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2982,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2983,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.419, 37.7793"
SFCC2984,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,,1,,,,,,,,,,,"-122.419, 37.7793"
SFCC2985,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2986,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,,1,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2987,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,1,,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2988,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
SFCC2989,City Hall,06/10/17 05:00 PM,06/10/17 05:10 PM,1,,,,,1,,,,1,,,,,,,,,,,,"-122.419, 37.7793"
