Unique_ID,Study_ID,Location_ID,Survey_ID,Day_of_Week,Time_of_Day,Date,Start_time,End_time,Conditions,Weather,Temperature,Surveyor,Row_ID,Row_Total,Male,Female,Gender Unknown,Total_Supported_or_Assisted,GroupSize_1,GroupSize_2,GroupSize_3,GroupSize_4,GroupSize_5,GroupSize_6,GroupSize_7,GroupSize_8,GroupSize_9,GroupSize_10+,Notes
1050,2018 People Moving Counts,COM2,Weekday2_Morning,Weekday,Morning,20180718,0906,0916,,Heavy Clouds,62,UD4H,1,98,,,,,66,13,2,0,0,0,0,0,0,0,
1051,2018 People Moving Counts,COM2,Weekday2_Morning,Weekday,Morning,20180718,0917,0927,,Heavy Clouds,62,UD4H,2,95,63,32,0,0,,,,,,,,,,,
1052,2018 People Moving Counts,COM2,Weekday2_Midday,Weekday,Midday,20180718,1304,1314,event:cultural_communal,Sun-Shaded,72,UD4H,1,252,,,,,111,38,7,11,0,0,0,0,0,0,
1053,2018 People Moving Counts,COM2,Weekday2_Midday,Weekday,Midday,20180718,1315,1325,event:cultural_communal,Sun-Shaded,72,UD4H,2,292,156,134,2,3,,,,,,,,,,,
1054,2018 People Moving Counts,COM2,Weekday2_Evening,Weekday,Evening,20180718,1710,1720,event:cultural_communal,Sun-Shaded,78,UD4H,1,327,,,,,157,49,10,8,2,0,0,0,0,0,
1055,2018 People Moving Counts,COM2,Weekday2_Evening,Weekday,Evening,20180718,1722,1732,event:cultural_communal,Sun-Shaded,78,UD4H,2,249,127,118,4,1,,,,,,,,,,,
1056,2018 People Moving Counts,GPR1,Weekday1_Morning,Weekday,Morning,20180823,0805,0815,,Light Rain,56,UD4H,1,5,,,,,5,0,0,0,0,0,0,0,0,0,
1057,2018 People Moving Counts,GPR1,Weekday1_Morning,Weekday,Morning,20180823,0815,0825,,Light Rain,56,UD4H,2,9,5,4,0,0,,,,,,,,,,,
1058,2018 People Moving Counts,GPR1,Weekday1_Midday,Weekday,Midday,20180823,1205,1215,,Heavy Clouds,60,UD4H,1,21,,,,,7,5,0,1,0,0,0,0,0,0,
1059,2018 People Moving Counts,GPR1,Weekday1_Midday,Weekday,Midday,20180823,1215,1225,,Heavy Clouds,60,UD4H,2,18,10,8,0,0,,,,,,,,,,,
1060,2018 People Moving Counts,GPR1,Weekday1_Evening,Weekday,Evening,20180823,1601,1611,,Sun-Exposed,68,UD4H,1,10,,,,,6,2,0,0,0,0,0,0,0,0,
1061,2018 People Moving Counts,GPR1,Weekday1_Evening,Weekday,Evening,20180823,1606,1616,,Sun-Exposed,68,UD4H,2,15,7,8,0,0,,,,,,,,,,,
1062,2018 People Moving Counts,GPR1,Weekday2_Morning,Weekday,Morning,20180824,0803,0813,,Light Clouds,58,UD4H,1,5,,,,,3,1,0,0,0,0,0,0,0,0,
1063,2018 People Moving Counts,GPR1,Weekday2_Morning,Weekday,Morning,20180824,0813,0823,,Light Clouds,58,UD4H,2,6,4,2,0,0,,,,,,,,,,,
1064,2018 People Moving Counts,GPR1,Weekday2_Midday,Weekday,Midday,20180824,1210,1220,,Sun-Shaded,62,UD4H,1,8,,,,,5,0,1,0,0,0,0,0,0,0,
1065,2018 People Moving Counts,GPR1,Weekday2_Midday,Weekday,Midday,20180824,1220,1230,,Sun-Shaded,62,UD4H,2,9,5,4,0,1,,,,,,,,,,,
1066,2018 People Moving Counts,GPR1,Weekday2_Evening,Weekday,Evening,20180824,1600,1610,,Sun-Shaded,65,UD4H,1,17,,,,,10,1,0,0,1,0,0,0,0,0,
1067,2018 People Moving Counts,GPR1,Weekday2_Evening,Weekday,Evening,20180824,1610,1620,,Sun-Shaded,65,UD4H,2,21,10,11,0,0,,,,,,,,,,,
1068,2018 People Moving Counts,GPR1,Weekend_Midday,Weekend,Midday,20180908,1235,1245,,Light Clouds,67,UD4H,1,21,,,,,5,3,2,1,0,0,0,0,0,0,
1069,2018 People Moving Counts,GPR1,Weekend_Midday,Weekend,Midday,20180908,1245,1255,,Light Clouds,67,UD4H,2,21,11,10,0,0,,,,,,,,,,,
1070,2018 People Moving Counts,GPR1,Weekend_Evening,Weekend,Evening,20180908,1600,1610,,Light Clouds,65,UD4H,1,16,,,,,5,4,1,0,0,0,0,0,0,0,
1071,2018 People Moving Counts,GPR1,Weekend_Evening,Weekend,Evening,20180908,1610,1620,,Light Clouds,65,UD4H,2,14,8,6,0,1,,,,,,,,,,,
1072,2018 People Moving Counts,SOP2,Weekday1_Morning,Weekday,Morning,20180828,0910,0920,,Sun-Exposed,61,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
1073,2018 People Moving Counts,SOP2,Weekday1_Morning,Weekday,Morning,20180828,0920,0930,,Sun-Exposed,61,UD4H,2,0,0,0,0,0,,,,,,,,,,,
1074,2018 People Moving Counts,SOP2,Weekday1_Midday,Weekday,Midday,20180828,1248,1258,,Sun-Exposed,75,UD4H,1,16,,,,,14,1,0,0,0,0,0,0,0,0,
1075,2018 People Moving Counts,SOP2,Weekday1_Midday,Weekday,Midday,20180828,1258,1308,,Sun-Exposed,75,UD4H,2,13,11,2,0,0,,,,,,,,,,,
1076,2018 People Moving Counts,SOP2,Weekday1_Evening,Weekday,Evening,20180828,1641,1651,event:commercial_event,Sun-Shaded,85,UD4H,1,9,,,,,9,0,0,0,0,0,0,0,0,0,
1077,2018 People Moving Counts,SOP2,Weekday1_Evening,Weekday,Evening,20180828,1651,1701,event:commercial_event,Sun-Shaded,85,UD4H,2,7,5,2,0,0,,,,,,,,,,,
1078,2018 People Moving Counts,SOP2,Weekday2_Morning,Weekday,Morning,20180905,0853,0903,,Sun-Shaded,62,UD4H,1,0,,,,,0,0,0,0,0,0,0,0,0,0,
1079,2018 People Moving Counts,SOP2,Weekday2_Morning,Weekday,Morning,20180905,0903,0913,,Sun-Shaded,62,UD4H,2,4,4,0,0,0,,,,,,,,,,,
1080,2018 People Moving Counts,SOP2,Weekday2_Midday,Weekday,Midday,20180905,1246,1256,,Sun-Shaded,68,UD4H,1,8,,,,,3,1,1,0,0,0,0,0,0,0,
1081,2018 People Moving Counts,SOP2,Weekday2_Midday,Weekday,Midday,20180905,1256,1306,,Sun-Shaded,68,UD4H,2,2,0,2,0,0,,,,,,,,,,,
1082,2018 People Moving Counts,SOP2,Weekday2_Evening,Weekday,Evening,20180905,1641,1651,,Sun-Shaded,76,UD4H,1,7,,,,,5,1,0,0,0,0,0,0,0,0,
1083,2018 People Moving Counts,SOP2,Weekday2_Evening,Weekday,Evening,20180905,1651,1701,,Sun-Shaded,76,UD4H,2,11,8,3,0,0,,,,,,,,,,,
1084,2018 People Moving Counts,SOP2,Weekend_Midday,Weekend,Midday,20180915,1311,1321,,Heavy Clouds,61,UD4H,1,34,,,,,15,5,1,0,0,1,0,0,0,0,
1085,2018 People Moving Counts,SOP2,Weekend_Midday,Weekend,Midday,20180915,1321,1331,,Heavy Clouds,61,UD4H,2,48,23,25,0,0,,,,,,,,,,,
1086,2018 People Moving Counts,SOP2,Weekend_Evening,Weekend,Evening,20180915,1641,1651,,Light Rain,65,UD4H,1,7,,,,,7,0,0,0,0,0,0,0,0,0,
1087,2018 People Moving Counts,SOP2,Weekend_Evening,Weekend,Evening,20180915,1651,1701,,Light Rain,65,UD4H,2,8,5,3,0,0,,,,,,,,,,,
1088,2018 People Moving Counts,FHT4,Weekday1_Morning,Weekday,Morning,20180726,0840,0850,,Sun-Exposed,69,UD4H,1,10,,,,,10,0,0,0,0,0,0,0,0,0,
1089,2018 People Moving Counts,FHT4,Weekday1_Morning,Weekday,Morning,20180726,0851,0901,,Sun-Exposed,69,UD4H,2,17,10,7,0,0,,,,,,,,,,,
1090,2018 People Moving Counts,FHT4,Weekday1_Midday,Weekday,Midday,20180726,1217,1227,,Sun-Exposed,77,UD4H,1,26,,,,,12,4,2,0,0,0,0,0,0,0,
1091,2018 People Moving Counts,FHT4,Weekday1_Midday,Weekday,Midday,20180726,1227,1237,,Sun-Exposed,77,UD4H,2,11,8,3,0,0,,,,,,,,,,,
1092,2018 People Moving Counts,FHT4,Weekday1_Evening,Weekday,Evening,20180726,1607,1617,,Sun-Exposed,87,UD4H,1,10,,,,,4,3,0,0,0,0,0,0,0,0,
1093,2018 People Moving Counts,FHT4,Weekday1_Evening,Weekday,Evening,20180726,1619,1629,,Sun-Exposed,87,UD4H,2,18,10,8,0,0,,,,,,,,,,,
1094,2018 People Moving Counts,FHT4,Weekday2_Morning,Weekday,Morning,20180727,0810,0820,,Sun-Exposed,65,UD4H,1,6,,,,,6,0,0,0,0,0,0,0,0,0,
1095,2018 People Moving Counts,FHT4,Weekday2_Morning,Weekday,Morning,20180727,0820,0830,,Sun-Exposed,65,UD4H,2,5,3,2,0,0,,,,,,,,,,,
1096,2018 People Moving Counts,FHT4,Weekday2_Midday,Weekday,Midday,20180727,1208,1218,,Sun-Exposed,75,UD4H,1,18,,,,,6,6,0,0,0,0,0,0,0,0,
1097,2018 People Moving Counts,FHT4,Weekday2_Midday,Weekday,Midday,20180727,1219,1229,,Sun-Exposed,75,UD4H,2,16,5,11,0,0,,,,,,,,,,,
1098,2018 People Moving Counts,FHT4,Weekday2_Evening,Weekday,Evening,20180727,1600,1610,,Sun-Exposed,83,UD4H,1,9,,,,,5,2,0,0,0,0,0,0,0,0,
1099,2018 People Moving Counts,FHT4,Weekday2_Evening,Weekday,Evening,20180727,1615,1625,,Sun-Exposed,83,UD4H,2,7,4,3,0,0,,,,,,,,,,,
1100,2018 People Moving Counts,FHT4,Weekend_Midday,Weekend,Midday,20180728,1210,1220,,Sun-Exposed,72,UD4H,1,7,,,,,5,1,0,0,0,0,0,0,0,0,
1101,2018 People Moving Counts,FHT4,Weekend_Midday,Weekend,Midday,20180728,1220,1230,,Sun-Exposed,72,UD4H,2,25,12,12,1,0,,,,,,,,,,,
1102,2018 People Moving Counts,FHT4,Weekend_Evening,Weekend,Evening,20180728,1610,1620,,Sun-Exposed,81,UD4H,1,10,,,,,6,2,0,0,0,0,0,0,0,0,
1103,2018 People Moving Counts,FHT4,Weekend_Evening,Weekend,Evening,20180728,1620,1630,,Sun-Exposed,81,UD4H,2,5,2,3,0,0,,,,,,,,,,,
1104,2018 People Moving Counts,CID1,Weekend_Midday,Weekend,Midday,20180714,1201,1211,event:cultural_communal,Sun-Shaded,68,UD4H,1,40,,,,,23,7,1,0,0,0,0,0,0,0,
1105,2018 People Moving Counts,CID1,Weekend_Midday,Weekend,Midday,20180714,1212,1222,event:cultural_communal,Sun-Shaded,68,UD4H,2,44,27,17,0,2,,,,,,,,,,,
1106,2018 People Moving Counts,CID1,Weekend_Evening,Weekend,Evening,20180714,1602,1612,event:cultural_communal,Sun-Shaded,78,UD4H,1,47,,,,,22,7,1,0,0,0,0,1,0,0,
1107,2018 People Moving Counts,CID1,Weekend_Evening,Weekend,Evening,20180714,1614,1624,event:cultural_communal,Sun-Shaded,78,UD4H,2,47,27,20,0,0,,,,,,,,,,,
1108,2018 People Moving Counts,CID1,Weekday1_Morning,Weekday,Morning,20180719,0908,0918,,Heavy Clouds,56,UD4H,1,34,,,,,26,4,0,0,0,0,0,0,0,0,
1109,2018 People Moving Counts,CID1,Weekday1_Morning,Weekday,Morning,20180719,0919,0929,,Heavy Clouds,56,UD4H,2,24,11,13,0,1,,,,,,,,,,,
1110,2018 People Moving Counts,CID1,Weekday1_Midday,Weekday,Midday,20180719,1258,1308,,Heavy Clouds,65,UD4H,1,31,,,,,25,3,0,0,0,0,0,0,0,0,
1111,2018 People Moving Counts,CID1,Weekday1_Midday,Weekday,Midday,20180719,1309,1319,,Heavy Clouds,65,UD4H,2,34,23,11,0,2,,,,,,,,,,,
1112,2018 People Moving Counts,CID1,Weekday1_Evening,Weekday,Evening,20180719,1705,1715,,Heavy Clouds,70,UD4H,1,78,,,,,54,8,1,0,1,0,0,0,0,0,
1113,2018 People Moving Counts,CID1,Weekday1_Evening,Weekday,Evening,20180719,1716,1726,,Heavy Clouds,70,UD4H,2,43,22,21,0,2,,,,,,,,,,,
1114,2018 People Moving Counts,CID1,Weekday2_Morning,Weekday,Morning,20180720,0914,0924,,Heavy Clouds,59,UD4H,1,30,,,,,25,1,1,0,0,0,0,0,0,0,
1115,2018 People Moving Counts,CID1,Weekday2_Morning,Weekday,Morning,20180720,0925,0935,,Heavy Clouds,59,UD4H,2,23,17,6,0,0,,,,,,,,,,,
1116,2018 People Moving Counts,CID1,Weekday2_Midday,Weekday,Midday,20180720,1307,1317,,Sun-Shaded,68,UD4H,1,42,,,,,29,5,1,0,0,0,0,0,0,0,
1117,2018 People Moving Counts,CID1,Weekday2_Midday,Weekday,Midday,20180720,1317,1327,,Sun-Shaded,68,UD4H,2,38,24,14,0,0,,,,,,,,,,,
1118,2018 People Moving Counts,CID1,Weekday2_Evening,Weekday,Evening,20180720,1703,1713,,Sun-Shaded,73,UD4H,1,49,,,,,27,11,0,0,0,0,0,0,0,0,
1119,2018 People Moving Counts,CID1,Weekday2_Evening,Weekday,Evening,20180720,1713,1723,,Sun-Shaded,73,UD4H,2,41,26,15,0,1,,,,,,,,,,,
1120,2018 People Moving Counts,BRY2,Weekday1_Morning,Weekday,Morning,20180830,0902,0912,,Heavy Clouds,62,UD4H,1,9,,,,,5,2,0,0,0,0,0,0,0,0,
1121,2018 People Moving Counts,BRY2,Weekday1_Morning,Weekday,Morning,20180830,0912,0922,,Heavy Clouds,62,UD4H,2,7,3,4,0,0,,,,,,,,,,,
1122,2018 People Moving Counts,BRY2,Weekday1_Midday,Weekday,Midday,20180830,1249,1259,,Sun-Exposed,65,UD4H,1,5,,,,,3,1,0,0,0,0,0,0,0,0,
1123,2018 People Moving Counts,BRY2,Weekday1_Midday,Weekday,Midday,20180830,1259,1309,,Sun-Exposed,65,UD4H,2,3,1,2,0,0,,,,,,,,,,,
1124,2018 People Moving Counts,BRY2,Weekday1_Evening,Weekday,Evening,20180830,1645,1655,,Sun-Exposed,75,UD4H,1,5,,,,,3,1,0,0,0,0,0,0,0,0,
1125,2018 People Moving Counts,BRY2,Weekday1_Evening,Weekday,Evening,20180830,1655,1705,,Sun-Exposed,75,UD4H,2,3,2,1,0,0,,,,,,,,,,,
1126,2018 People Moving Counts,BRY2,Weekday2_Morning,Weekday,Morning,20180831,0848,0858,,Sun-Exposed,62,UD4H,1,5,,,,,2,0,1,0,0,0,0,0,0,0,
1127,2018 People Moving Counts,BRY2,Weekday2_Morning,Weekday,Morning,20180831,0858,0908,,Sun-Exposed,62,UD4H,2,2,1,1,0,0,,,,,,,,,,,
1128,2018 People Moving Counts,BRY2,Weekday2_Midday,Weekday,Midday,20180831,1254,1304,,Sun-Shaded,65,UD4H,1,0,,,,,0,0,0,0,0,0,0,0,0,0,
1129,2018 People Moving Counts,BRY2,Weekday2_Midday,Weekday,Midday,20180831,1304,1314,,Sun-Shaded,65,UD4H,2,4,2,2,0,0,,,,,,,,,,,
1130,2018 People Moving Counts,BRY2,Weekday2_Evening,Weekday,Evening,20180831,1647,1657,,Sun-Shaded,68,UD4H,1,5,,,,,3,1,0,0,0,0,0,0,0,0,
1131,2018 People Moving Counts,BRY2,Weekday2_Evening,Weekday,Evening,20180831,1657,1707,,Sun-Shaded,68,UD4H,2,4,3,1,0,0,,,,,,,,,,,
1132,2018 People Moving Counts,BRY2,Weekend_Midday,Weekend,Midday,20180901,1250,1300,,Light Clouds,70,UD4H,1,10,,,,,3,2,1,0,0,0,0,0,0,0,
1133,2018 People Moving Counts,BRY2,Weekend_Midday,Weekend,Midday,20180901,1300,1310,,Light Clouds,70,UD4H,2,16,7,9,0,0,,,,,,,,,,,
1134,2018 People Moving Counts,BRY2,Weekend_Evening,Weekend,Evening,20180901,1700,1710,,Sun-Shaded,70,UD4H,1,4,,,,,4,0,0,0,0,0,0,0,0,0,
1135,2018 People Moving Counts,BRY2,Weekend_Evening,Weekend,Evening,20180901,1710,1720,,Sun-Shaded,70,UD4H,2,2,1,1,0,0,,,,,,,,,,,
1136,2018 People Moving Counts,UPT3,Weekday1_Morning,Weekday,Morning,20180719,0811,0821,,Heavy Clouds,59,UD4H,1,23,,,,,23,0,0,0,0,0,0,0,0,0,
1137,2018 People Moving Counts,UPT3,Weekday1_Morning,Weekday,Morning,20180719,0822,0832,,Heavy Clouds,59,UD4H,2,22,15,7,0,0,,,,,,,,,,,
1138,2018 People Moving Counts,UPT3,Weekday1_Midday,Weekday,Midday,20180719,1213,1223,,Heavy Clouds,59,UD4H,1,16,,,,,9,2,1,0,0,0,0,0,0,0,
1139,2018 People Moving Counts,UPT3,Weekday1_Midday,Weekday,Midday,20180719,1224,1234,,Heavy Clouds,59,UD4H,2,32,22,10,0,1,,,,,,,,,,,
1140,2018 People Moving Counts,UPT3,Weekday1_Evening,Weekday,Evening,20180719,1610,1620,,Heavy Clouds,59,UD4H,1,33,,,,,19,2,1,0,0,0,1,0,0,0,
1141,2018 People Moving Counts,UPT3,Weekday1_Evening,Weekday,Evening,20180719,1622,1632,,Heavy Clouds,59,UD4H,2,32,19,13,0,0,,,,,,,,,,,
1142,2018 People Moving Counts,UPT3,Weekday2_Morning,Weekday,Morning,20180720,0812,0822,,Heavy Clouds,59,UD4H,1,16,,,,,12,2,0,0,0,0,0,0,0,0,
1143,2018 People Moving Counts,UPT3,Weekday2_Morning,Weekday,Morning,20180720,0823,0833,,Heavy Clouds,59,UD4H,2,18,11,6,1,0,,,,,,,,,,,
1144,2018 People Moving Counts,UPT3,Weekday2_Midday,Weekday,Midday,20180720,1201,1211,,Sun-Exposed,64,UD4H,1,36,,,,,18,4,0,1,0,1,0,0,0,0,
1145,2018 People Moving Counts,UPT3,Weekday2_Midday,Weekday,Midday,20180720,1212,1222,,Sun-Exposed,64,UD4H,2,27,18,9,0,0,,,,,,,,,,,
1146,2018 People Moving Counts,UPT3,Weekday2_Evening,Weekday,Evening,20180720,1740,1750,event:political_religious,Sun-Exposed,67,UD4H,1,56,,,,,28,11,2,0,0,0,0,0,0,0,
1147,2018 People Moving Counts,UPT3,Weekday2_Evening,Weekday,Evening,20180720,1751,1801,event:political_religious,Sun-Exposed,67,UD4H,2,42,25,17,0,0,,,,,,,,,,,
1148,2018 People Moving Counts,UPT3,Weekend_Midday,Weekend,Midday,20180721,1159,1209,,Sun-Exposed,69,UD4H,1,36,,,,,12,10,0,1,0,0,0,0,0,0,
1149,2018 People Moving Counts,UPT3,Weekend_Midday,Weekend,Midday,20180721,1209,1219,,Sun-Exposed,69,UD4H,2,36,16,20,0,0,,,,,,,,,,,
1150,2018 People Moving Counts,UPT3,Weekend_Evening,Weekend,Evening,20180721,1547,1557,,Sun-Exposed,75,UD4H,1,82,,,,,23,17,4,2,1,0,0,0,0,0,
1151,2018 People Moving Counts,UPT3,Weekend_Evening,Weekend,Evening,20180721,1559,1609,,Sun-Exposed,75,UD4H,2,88,50,38,0,0,,,,,,,,,,,
1152,2018 People Moving Counts,WED1,Weekday1_Morning,Weekday,Morning,20180906,0815,0825,,Sun-Shaded,56,UD4H,1,10,,,,,5,1,1,0,0,0,0,0,0,0,
1153,2018 People Moving Counts,WED1,Weekday1_Morning,Weekday,Morning,20180906,0825,0835,,Sun-Shaded,56,UD4H,2,19,11,8,0,0,,,,,,,,,,,
1154,2018 People Moving Counts,WED1,Weekday1_Midday,Weekday,Midday,20180906,1215,1225,,Sun-Shaded,71,UD4H,1,10,,,,,5,1,1,0,0,0,0,0,0,0,
1155,2018 People Moving Counts,WED1,Weekday1_Midday,Weekday,Midday,20180906,1225,1235,,Sun-Shaded,71,UD4H,2,10,4,5,1,0,,,,,,,,,,,
1156,2018 People Moving Counts,WED1,Weekday1_Evening,Weekday,Evening,20180906,1600,1610,,Sun-Shaded,83,UD4H,1,4,,,,,2,1,0,0,0,0,0,0,0,0,
1157,2018 People Moving Counts,WED1,Weekday1_Evening,Weekday,Evening,20180906,1610,1620,,Sun-Shaded,83,UD4H,2,5,2,3,0,0,,,,,,,,,,,
1158,2018 People Moving Counts,WED1,Weekday2_Morning,Weekday,Morning,20180907,0820,0830,,Heavy Clouds,59,UD4H,1,22,,,,,9,5,1,0,0,0,0,0,0,0,
1159,2018 People Moving Counts,WED1,Weekday2_Morning,Weekday,Morning,20180907,0830,0840,,Heavy Clouds,59,UD4H,2,25,9,15,1,1,,,,,,,,,,,
1160,2018 People Moving Counts,WED1,Weekday2_Midday,Weekday,Midday,20180907,1224,1234,,Sun-Shaded,70,UD4H,1,16,,,,,5,2,1,1,0,0,0,0,0,0,
1161,2018 People Moving Counts,WED1,Weekday2_Midday,Weekday,Midday,20180907,1234,1244,,Sun-Shaded,70,UD4H,2,12,5,7,0,0,,,,,,,,,,,
1162,2018 People Moving Counts,WED1,Weekday2_Evening,Weekday,Evening,20180907,1600,1610,,Heavy Clouds,70,UD4H,1,12,,,,,4,2,0,1,0,0,0,0,0,0,
1163,2018 People Moving Counts,WED1,Weekday2_Evening,Weekday,Evening,20180907,1610,1620,,Heavy Clouds,70,UD4H,2,10,5,4,1,0,,,,,,,,,,,
1164,2018 People Moving Counts,WED1,Weekend_Midday,Weekend,Midday,20180915,1200,1210,,Heavy Clouds,60,UD4H,1,16,,,,,10,3,0,0,0,0,0,0,0,0,
1165,2018 People Moving Counts,WED1,Weekend_Midday,Weekend,Midday,20180915,1210,1220,,Heavy Clouds,60,UD4H,2,19,9,10,0,0,,,,,,,,,,,
1166,2018 People Moving Counts,WED1,Weekend_Evening,Weekend,Evening,20180915,1620,1630,,Heavy Clouds,63,UD4H,1,15,,,,,7,4,0,0,0,0,0,0,0,0,
1167,2018 People Moving Counts,WED1,Weekend_Evening,Weekend,Evening,20180915,1630,1640,,Heavy Clouds,63,UD4H,2,18,11,7,0,0,,,,,,,,,,,
1168,2018 People Moving Counts,OTH1,Weekday1_Morning,Weekday,Morning,20180814,0847,0857,,Light Clouds,66,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
1169,2018 People Moving Counts,OTH1,Weekday1_Morning,Weekday,Morning,20180814,0859,0909,,Light Clouds,66,UD4H,2,0,0,0,0,0,,,,,,,,,,,
1170,2018 People Moving Counts,OTH1,Weekday1_Midday,Weekday,Midday,20180814,1224,1234,,Light Clouds,74,UD4H,1,7,,,,,3,2,0,0,0,0,0,0,0,0,
1171,2018 People Moving Counts,OTH1,Weekday1_Midday,Weekday,Midday,20180814,1237,1247,,Light Clouds,74,UD4H,2,5,5,0,0,0,,,,,,,,,,,
1172,2018 People Moving Counts,OTH1,Weekday1_Evening,Weekday,Evening,20180814,1601,1611,,Light Clouds,79,UD4H,1,6,,,,,4,1,0,0,0,0,0,0,0,0,
1173,2018 People Moving Counts,OTH1,Weekday1_Evening,Weekday,Evening,20180814,1612,1622,,Light Clouds,79,UD4H,2,3,2,1,0,0,,,,,,,,,,,
1174,2018 People Moving Counts,OTH1,Weekend_Midday,Weekend,Midday,20180818,1306,1316,event:political_religious,Sun-Exposed,74,UD4H,1,14,,,,,6,2,0,1,0,0,0,0,0,0,
1175,2018 People Moving Counts,OTH1,Weekend_Midday,Weekend,Midday,20180818,1316,1326,event:political_religious,Sun-Exposed,74,UD4H,2,15,7,8,0,1,,,,,,,,,,,
1176,2018 People Moving Counts,OTH1,Weekend_Evening,Weekend,Evening,20180818,1601,1611,,Sun-Exposed,73,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
1177,2018 People Moving Counts,OTH1,Weekend_Evening,Weekend,Evening,20180818,1611,1621,,Sun-Exposed,73,UD4H,2,8,5,2,1,0,,,,,,,,,,,
1178,2018 People Moving Counts,OTH1,Weekday2_Morning,Weekday,Morning,20180820,0903,0913,,Sun-Exposed,63,UD4H,1,4,,,,,4,0,0,0,0,0,0,0,0,0,
1179,2018 People Moving Counts,OTH1,Weekday2_Morning,Weekday,Morning,20180820,0913,0923,,Sun-Exposed,63,UD4H,2,3,1,2,0,0,,,,,,,,,,,
1180,2018 People Moving Counts,OTH1,Weekday2_Midday,Weekday,Midday,20180820,1238,1248,,Sun-Exposed,75,UD4H,1,5,,,,,3,1,0,0,0,0,0,0,0,0,
1181,2018 People Moving Counts,OTH1,Weekday2_Midday,Weekday,Midday,20180820,1249,1259,,Sun-Exposed,75,UD4H,2,11,5,6,0,1,,,,,,,,,,,
1182,2018 People Moving Counts,OTH1,Weekday2_Evening,Weekday,Evening,20180820,1602,1612,event:accidents_emergency,Light Clouds,80,UD4H,1,5,,,,,3,1,0,0,0,0,0,0,0,0,
1183,2018 People Moving Counts,OTH1,Weekday2_Evening,Weekday,Evening,20180820,1613,1623,event:accidents_emergency,Light Clouds,80,UD4H,2,6,4,1,1,0,,,,,,,,,,,
1184,2018 People Moving Counts,BLV2,Weekday1_Morning,Weekday,Morning,20180823,0925,0935,,Heavy Clouds,59,UD4H,1,1,,,,,1,0,0,0,0,0,0,0,0,0,
1185,2018 People Moving Counts,BLV2,Weekday1_Morning,Weekday,Morning,20180823,0936,0946,,Heavy Clouds,59,UD4H,2,1,1,0,0,0,,,,,,,,,,,
1186,2018 People Moving Counts,BLV2,Weekday1_Midday,Weekday,Midday,20180823,1248,1258,,Heavy Clouds,64,UD4H,1,5,,,,,3,1,0,0,0,0,0,0,0,0,
1187,2018 People Moving Counts,BLV2,Weekday1_Midday,Weekday,Midday,20180823,1259,1309,,Heavy Clouds,64,UD4H,2,1,1,0,0,1,,,,,,,,,,,
1188,2018 People Moving Counts,BLV2,Weekday1_Evening,Weekday,Evening,20180823,1719,1729,,Light Clouds,68,UD4H,1,8,,,,,4,2,0,0,0,0,0,0,0,0,
1189,2018 People Moving Counts,BLV2,Weekday1_Evening,Weekday,Evening,20180823,1730,1740,,Light Clouds,68,UD4H,2,11,2,9,0,0,,,,,,,,,,,
1190,2018 People Moving Counts,BLV2,Weekday2_Morning,Weekday,Morning,20180824,0848,0858,,Light Clouds,58,UD4H,1,2,,,,,0,1,0,0,0,0,0,0,0,0,
1191,2018 People Moving Counts,BLV2,Weekday2_Morning,Weekday,Morning,20180824,0901,0911,,Light Clouds,58,UD4H,2,1,1,0,0,0,,,,,,,,,,,
1192,2018 People Moving Counts,BLV2,Weekday2_Midday,Weekday,Midday,20180824,1245,1255,,Light Clouds,63,UD4H,1,1,,,,,1,0,0,0,0,0,0,0,0,0,
1193,2018 People Moving Counts,BLV2,Weekday2_Midday,Weekday,Midday,20180824,1256,1306,,Light Clouds,63,UD4H,2,4,2,2,0,1,,,,,,,,,,,
1194,2018 People Moving Counts,BLV2,Weekday2_Evening,Weekday,Evening,20180824,1701,1711,,Light Clouds,67,UD4H,1,4,,,,,2,1,0,0,0,0,0,0,0,0,
1195,2018 People Moving Counts,BLV2,Weekday2_Evening,Weekday,Evening,20180824,1711,1721,,Light Clouds,67,UD4H,2,5,1,4,0,0,,,,,,,,,,,
1196,2018 People Moving Counts,BLV2,Weekend_Midday,Weekend,Midday,20180825,1304,1314,,Heavy Clouds,60,UD4H,1,1,,,,,1,0,0,0,0,0,0,0,0,0,
1197,2018 People Moving Counts,BLV2,Weekend_Midday,Weekend,Midday,20180825,1314,1324,,Heavy Clouds,60,UD4H,2,5,5,0,0,0,,,,,,,,,,,
1198,2018 People Moving Counts,BLV2,Weekend_Evening,Weekend,Evening,20180825,1700,1710,,Heavy Clouds,65,UD4H,1,3,,,,,1,1,0,0,0,0,0,0,0,0,
1199,2018 People Moving Counts,BLV2,Weekend_Evening,Weekend,Evening,20180825,1711,1721,,Heavy Clouds,65,UD4H,2,1,0,1,0,0,,,,,,,,,,,
1200,2018 People Moving Counts,NOR1,Weekday1_Morning,Weekday,Morning,20180906,0810,0820,,Sun-Shaded,63,UD4H,1,1,,,,,1,0,0,0,0,0,0,0,0,0,
