Unique_ID,Study_ID,Location_ID,Survey_ID,Day_of_Week,Time_of_Day,Date,Start_time,End_time,Conditions,Weather,Temperature,Surveyor,Row_ID,Row_Total,Group_Size,Male,Female,Gender_Unknown,White,BlackAfricanAmerican,AmericanIndian_AlaskanNative,Asian,NativeHawaiian_PacificIslander,Latino,Multiple_Races,Race_Unknown,Age_0-4,Age_5-14,Age_15-24,Age_25-44,Age_45-64,Age_65+,Standing,Leaning,SittingFormal_Public,SittingFormal_Commercial,SittingFormal_Private,SittingInformal,Lying,Mobility_Assistance_Device,CommercialActivity_Providing,CommercialActivity_Buying,CommercialActivity_Observing,Eating/Drinking,Talking,CulturalActivity,UsingElectronics,ActiveRecreation,PassiveRecreation,WaitingTransportation,CivicWork,Smoking,DisruptiveActivity_Aggressive,DisruptiveActivity_Intoxicated,LivingActivities,Soliciting,Notes
3846,2018 People Staying Counts,DEN2,Weekday2_Morning,Weekday,Morning,20180905,0841,0851,,Sun-Shaded,83,UD4H,8,1,1,1,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,
3847,2018 People Staying Counts,DEN2,Weekday2_Morning,Weekday,Morning,20180905,0841,0851,,Sun-Shaded,83,UD4H,9,1,1,1,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,
3848,2018 People Staying Counts,DEN2,Weekday2_Morning,Weekday,Morning,20180905,0841,0851,,Sun-Shaded,83,UD4H,10,1,1,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,,1,,,,,1,,,,,
3849,2018 People Staying Counts,DEN2,Weekday2_Morning,Weekday,Morning,20180905,0841,0851,,Sun-Shaded,83,UD4H,11,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,
3850,2018 People Staying Counts,DEN2,Weekday2_Morning,Weekday,Morning,20180905,0841,0851,,Sun-Shaded,83,UD4H,12,1,1,1,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,1,,,1,,,,,1,,,,,
3851,2018 People Staying Counts,DEN2,Weekday2_Morning,Weekday,Morning,20180905,0841,0851,,Sun-Shaded,83,UD4H,13,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,
3852,2018 People Staying Counts,DEN2,Weekday2_Morning,Weekday,Morning,20180905,0841,0851,,Sun-Shaded,83,UD4H,14,1,1,1,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,
3853,2018 People Staying Counts,DEN2,Weekday2_Morning,Weekday,Morning,20180905,0841,0851,,Sun-Shaded,83,UD4H,15,1,1,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,1,,,,,
3854,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,1,1,2,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,
3855,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,2,1,2,1,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,1,,,,,
3856,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,3,1,1,1,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,
3857,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,4,1,1,,1,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,
3858,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,5,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3859,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,6,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3860,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,7,1,1,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,
3861,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,8,1,1,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,
3862,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,9,1,1,1,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,
3863,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,10,1,1,1,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,
3864,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,11,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,
3865,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,12,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,
3866,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,13,1,1,1,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,1,,,1,,,,,1,,,,,
3867,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,14,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,1,,,,,
3868,2018 People Staying Counts,DEN2,Weekday2_Midday,Weekday,Midday,20180724,1340,1350,,Sun-Shaded,66,UD4H,15,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,
3869,2018 People Staying Counts,DEN2,Weekday2_Evening,Weekday,Evening,20180724,1734,1744,,Sun-Shaded,78,UD4H,1,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,
3870,2018 People Staying Counts,DEN2,Weekday2_Evening,Weekday,Evening,20180724,1734,1744,,Sun-Shaded,78,UD4H,2,1,1,1,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,
3871,2018 People Staying Counts,DEN2,Weekday2_Evening,Weekday,Evening,20180724,1734,1744,,Sun-Shaded,78,UD4H,3,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,
3872,2018 People Staying Counts,DEN2,Weekday2_Evening,Weekday,Evening,20180724,1734,1744,,Sun-Shaded,78,UD4H,4,1,1,1,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3873,2018 People Staying Counts,DEN2,Weekday2_Evening,Weekday,Evening,20180724,1734,1744,,Sun-Shaded,78,UD4H,5,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,
3874,2018 People Staying Counts,DEN2,Weekday2_Evening,Weekday,Evening,20180724,1734,1744,,Sun-Shaded,78,UD4H,6,1,1,1,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,
3875,2018 People Staying Counts,DEN2,Weekday2_Evening,Weekday,Evening,20180724,1734,1744,,Sun-Shaded,78,UD4H,7,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,
3876,2018 People Staying Counts,DEN2,Weekday2_Evening,Weekday,Evening,20180724,1734,1744,,Sun-Shaded,78,UD4H,8,1,1,1,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,
3877,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,1,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
3878,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,2,1,1,1,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,
3879,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,3,1,1,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
3880,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,4,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
3881,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,5,1,2,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
3882,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,6,1,2,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3883,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,7,1,1,1,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,
3884,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,8,1,2,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,1,,1,1,,,,,,,,,,,,
3885,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,9,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3886,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,10,1,3,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,
3887,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,11,1,3,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,
3888,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,12,1,3,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,
3889,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,13,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,1,,,,,
3890,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,14,1,1,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,
3891,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,15,1,3,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3892,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,16,1,3,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3893,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,17,1,3,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3894,2018 People Staying Counts,COM4,Weekday1_Morning,Weekday,Morning,20180719,0843,0853,,Heavy Clouds,61,UD4H,18,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3895,2018 People Staying Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1231,1241,,Heavy Clouds,62,UD4H,1,1,1,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,1,,1,,,,,1,,,,,,,,
3896,2018 People Staying Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1231,1241,,Heavy Clouds,62,UD4H,2,1,1,1,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,
3897,2018 People Staying Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1231,1241,,Heavy Clouds,62,UD4H,3,1,2,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,
3898,2018 People Staying Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1231,1241,,Heavy Clouds,62,UD4H,4,1,2,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3899,2018 People Staying Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1231,1241,,Heavy Clouds,62,UD4H,5,1,1,,1,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,
3900,2018 People Staying Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1231,1241,,Heavy Clouds,62,UD4H,6,1,1,,1,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3901,2018 People Staying Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1231,1241,,Heavy Clouds,62,UD4H,7,1,2,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
3902,2018 People Staying Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1231,1241,,Heavy Clouds,62,UD4H,8,1,2,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,
3903,2018 People Staying Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1231,1241,,Heavy Clouds,62,UD4H,9,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3904,2018 People Staying Counts,COM4,Weekday1_Midday,Weekday,Midday,20180719,1231,1241,,Heavy Clouds,62,UD4H,10,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,
3905,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,1,1,2,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,,1,,1,1,,,,,,,,,,,,
3906,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,2,1,2,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,,1,,1,1,,,,,,,,,,,,
3907,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,3,1,2,1,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,
3908,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,4,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,1,,1,,,,,1,,,1,,,,,
3909,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,5,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
3910,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,6,1,2,1,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,
3911,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,7,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3912,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,8,1,1,1,,,,,1,,,,,,,,,1,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,
3913,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,9,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3914,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,10,1,2,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3915,2018 People Staying Counts,COM4,Weekday1_Evening,Weekday,Evening,20180719,1632,1642,,Heavy Clouds,68,UD4H,11,1,2,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3916,2018 People Staying Counts,COM4,Weekday2_Morning,Weekday,Morning,20180720,0839,0849,,Heavy Clouds,59,UD4H,1,1,1,1,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,1,,,1,,
3917,2018 People Staying Counts,COM4,Weekday2_Morning,Weekday,Morning,20180720,0839,0849,,Heavy Clouds,59,UD4H,2,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,
3918,2018 People Staying Counts,COM4,Weekday2_Morning,Weekday,Morning,20180720,0839,0849,,Heavy Clouds,59,UD4H,3,1,3,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,1,,1,1,,1,,,,,,,,,,
3919,2018 People Staying Counts,COM4,Weekday2_Morning,Weekday,Morning,20180720,0839,0849,,Heavy Clouds,59,UD4H,4,1,1,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
3920,2018 People Staying Counts,COM4,Weekday2_Morning,Weekday,Morning,20180720,0839,0849,,Heavy Clouds,59,UD4H,5,1,3,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3921,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,1,1,1,,1,,1,,,,,,,,,,,1,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,
3922,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,2,1,2,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,1,,,1,,,,,
3923,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,3,1,2,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,1,,1,1,,,,1,,,1,,,,,
3924,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,4,1,1,1,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,
3925,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,5,1,2,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,1,,,,,,
3926,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,6,1,2,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
3927,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,7,1,2,1,,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,1,,1,,,,,,,,,,
3928,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,8,1,2,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,
3929,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,9,1,1,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3930,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,10,1,2,1,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3931,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,11,1,1,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3932,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,12,1,2,,1,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
3933,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,13,1,4,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
3934,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,14,1,4,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3935,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,15,1,4,1,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
3936,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,16,1,4,1,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,
3937,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,17,1,2,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
3938,2018 People Staying Counts,COM4,Weekday2_Midday,Weekday,Midday,20180720,1228,1238,,Sun-Shaded,65,UD4H,18,1,2,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
3939,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,1,1,2,,1,,1,,,,,,,,,,,,1,,,,,1,,,,,,1,,1,1,,1,,,,,,,,,,
3940,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,2,1,2,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,,1,,1,1,,1,,,,,,,,,,
3941,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,3,1,2,1,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,1,
3942,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,4,1,2,1,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,
3943,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,5,1,4,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3944,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,6,1,4,,1,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,
3945,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,7,1,4,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3946,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,8,1,4,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,1,,1,1,,1,,,,,,,,,,
3947,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,9,1,1,,,1,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,
3948,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,10,1,3,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
3949,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,11,1,3,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
3950,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,12,1,3,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
3951,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,13,1,3,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3952,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,14,1,3,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,
3953,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,15,1,3,1,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
3954,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,16,1,1,,1,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,
3955,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,17,1,1,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,
3956,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,18,1,1,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,
3957,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,19,1,2,1,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3958,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,20,1,2,,1,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
3959,2018 People Staying Counts,COM4,Weekday2_Evening,Weekday,Evening,20180720,1635,1645,,Sun-Shaded,70,UD4H,21,1,2,1,,,1,,,,,,,,,,,,1,,,,,1,,,,,,1,,1,1,,,,,,,,,,,,
