id,name ,locationType ,unitAddress,surveyor ,startedAt ,endedAt ,modePedestrian ,genderMale ,genderFemale ,age15To24 ,age25To64 ,age0To14 ,age65Plus ,congregationPair ,congregationGroup ,postureStanding ,posturePhysicalActivities ,postureSitting ,postureSittingPrivate ,postureSittingPublic ,postureSittingMobile ,postureSittingWheelchair ,postureSittingStroller ,sittingInformal,postureSittingGround ,postureLeaning ,postureLying ,activityCulturallyEngaged ,activityCommercial ,activityCommercialInformal ,activityRunning ,activityPlaying ,activityInformalPlaying ,activityRollerbladingSkateboarding ,activityConsuming ,activityElectronics ,activityConversing,activityWatching,activityIdle,activityWaitingTransport ,activityWaitingCrosswalk,activityPet,activitySubstanceUse ,activityIntoxicated ,activitySleep ,activityPanhandling,activitiesUrinatingDefecating,activityLittering,objectLuggage,objectStroller,objectPushcart,objectPet,parkedBikeRack ,objectEmptyBikeRack ,parkedBikeOther ,parkedBikeRack ,bikeCounterTraffic ,bikeSidewalk ,bikeNoHelmet ,parkedBikeRack ,objectEmptyParklet ,parkedScooter ,parkedCar ,parkedVan,parkedTruck,parkedLoading ,parkedDouble ,objectEmptyParking ,parkedIllegally ,notes
364,LELAND150,block,"150 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 01:35 PM,06/24/14 01:40 PM,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,
365,LELAND50,block,"50 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 02:15 PM,06/24/14 02:20 PM,13,2,2,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,
366,LELAND150,block,"150 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 03:25 PM,06/24/14 03:35 PM,8,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,
367,LELAND50,block,"50 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 03:10 PM,06/24/14 03:15 PM,17,3,1,0,0,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,
368,LELAND150,block,"150 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 02:35 PM,06/24/14 02:40 PM,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,
369,LELAND150,block,"150 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 04:00 PM,06/24/14 04:05 PM,12,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,
370,LELAND150,block,"150 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 05:15 PM,06/24/14 05:20 PM,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,
371,LELAND50,block,"50 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 05:40 PM,06/24/14 05:45 PM,21,4,1,2,0,0,2,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,
372,LELAND25,block,"25 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 10:25 AM,06/24/14 10:30 AM,9,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,
373,LELAND65,block,"65 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 10:40 AM,06/24/14 10:45 AM,24,5,1,0,0,0,1,2,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,
374,LELAND175,block,"175 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 10:50 AM,06/24/14 10:55 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,
375,LELAND65,block,"65 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 11:30 AM,06/24/14 11:35 AM,9,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,
376,LELAND175,block,"175 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 11:30 AM,06/24/14 11:35 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,
377,LELAND25,block,"25 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 11:10 AM,06/24/14 11:15 AM,14,1,2,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,
378,LELAND25,block,"25 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 12:20 PM,06/24/14 12:25 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,
379,LELAND65,block,"65 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 12:30 PM,06/24/14 12:35 PM,6,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,
380,LELAND175,block,"175 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 12:30 PM,06/24/14 12:35 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,
381,LELAND25,block,"25 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 01:00 PM,06/24/14 01:05 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,
382,LELAND65,block,"65 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 01:15 PM,06/24/14 01:25 PM,15,2,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,
383,LELAND175,block,"175 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 01:15 PM,06/24/14 01:25 PM,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,
384,LELAND65,block,"65 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 02:15 PM,06/24/14 02:25 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,
385,LELAND175,block,"175 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 02:15 PM,06/24/14 02:20 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
386,LELAND25,block,"25 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 02:00 PM,06/24/14 02:05 PM,8,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,
387,LELAND25,block,"25 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 03:15 PM,06/24/14 03:20 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,
388,LELAND65,block,"65 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 03:25 PM,06/24/14 03:30 PM,16,4,0,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,
389,LELAND175,block,"175 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 03:25 PM,06/24/14 03:30 PM,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
390,LELAND25,block,"25 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/25/14 05:35 PM,06/25/14 05:40 PM,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,
391,LELAND175,block,"175 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/25/14 05:05 PM,06/25/14 05:10 PM,10,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,
392,LELAND65,block,"65 Leland Ave San Francisco, CA 94134",Amir Hajrasouliha,06/24/14 05:05 PM,06/24/14 05:10 PM,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,
393,JEFFERSON451,block,"451 Jefferson St San Francisco, CA 94109",Melissa Ruhl,06/21/14 01:55 PM,06/21/14 02:03 PM,89,10,15,0,0,6,1,0,8,16,0,0,0,0,0,0,0,0,0,7,0,9,10,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,1,0,0,0,0,5,0,0,0,0,0,0,"For this block, there is a bicycle rental shop with a couple dozen bikes parked outside, mostly not on racks. This seemed more like merchandise than evidence of activity, so on a second walk through, I did not count them."
394,JEFFERSON351,block,"351 Jefferson St San Francisco, CA 94133",Melissa Ruhl,06/21/14 02:04 PM,06/21/14 02:09 PM,77,10,9,0,0,0,3,6,6,13,0,0,0,0,0,0,0,0,0,4,0,1,10,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
395,JEFFERSON350,block,"350 Jefferson St San Francisco, CA 94133",Melissa Ruhl,06/21/14 02:10 PM,06/21/14 02:18 PM,143,17,18,0,0,3,7,0,23,24,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,0,0,0,4,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"No one was sitting on the wall that time around, perhaps because of the cold and wind."
396,JEFFERSON450,block,"450 Jefferson St San Francisco, CA 94133",Melissa Ruhl,06/21/14 02:18 PM,06/21/14 02:24 PM,67,14,5,0,0,2,2,2,7,11,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
397,JEFFERSON450,block,"450 Jefferson St San Francisco, CA 94133",Melissa Ruhl,06/21/14 02:39 PM,06/21/14 02:47 PM,141,23,10,0,0,4,10,4,15,26,0,0,0,0,0,0,0,1,0,5,0,17,18,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,5,0,0,4,0,0,0,0,5,0,0,0,0,0,0,
398,JEFFERSON351,block,"351 Jefferson St San Francisco, CA 94133",Melissa Ruhl,06/21/14 02:48 PM,06/21/14 02:57 PM,164,23,20,0,0,1,5,4,21,18,0,0,0,0,0,0,0,5,0,15,0,5,8,0,0,0,0,0,3,2,26,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,
399,JEFFERSON350,block,"350 Jefferson St San Francisco, CA 94133",Melissa Ruhl,06/21/14 02:57 PM,06/21/14 03:05 PM,149,18,22,0,0,2,4,14,9,22,0,0,0,3,0,0,0,3,0,0,0,7,18,0,0,0,2,0,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
400,JEFFERSON450,block,"450 Jefferson St San Francisco, CA 94133",Melissa Ruhl,06/21/14 03:05 PM,06/21/14 03:10 PM,87,11,9,0,0,2,6,6,11,12,0,0,0,2,0,0,0,0,0,3,0,7,1,0,0,0,0,0,2,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
401,JEFFERSON251,block,"251 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 08:15 PM,06/21/14 08:20 PM,130,17,15,0,0,0,0,12,17,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
402,JEFFERSON151,block,"151 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 08:20 PM,06/21/14 08:24 PM,74,14,5,0,0,0,0,8,6,15,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,1,9,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,
403,JEFFERSON150,block,"150 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 08:00 PM,06/21/14 08:05 PM,181,24,16,0,0,3,0,8,28,23,0,0,0,5,0,0,0,8,0,3,0,15,15,0,0,0,0,0,3,0,22,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
404,JEFFERSON251,block,"251 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 10:15 PM,06/21/14 10:20 PM,67,9,6,0,0,0,1,6,9,14,0,0,0,0,0,0,0,6,0,1,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
405,JEFFERSON250,block,"250 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 10:05 PM,06/21/14 10:10 PM,46,5,6,0,0,0,0,0,10,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
406,JEFFERSON151,block,"151 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 10:10 PM,06/21/14 10:15 PM,129,13,17,0,0,2,3,10,19,30,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,23,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,
407,JEFFERSON150,block,"150 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 10:00 PM,06/21/14 10:05 PM,112,18,10,0,0,0,4,6,10,15,0,0,0,10,0,0,0,1,0,0,2,7,9,0,0,0,0,0,1,2,6,8,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
408,JEFFERSON250,block,"250 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 05:38 PM,06/21/14 05:45 PM,139,17,14,0,0,1,5,14,12,22,0,0,0,1,0,0,0,0,0,3,1,1,9,0,0,0,0,0,7,3,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
409,JEFFERSON251,block,"251 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 05:10 PM,06/21/14 05:15 PM,115,10,12,0,0,1,7,6,10,20,0,0,0,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,2,10,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
410,JEFFERSON150,block,"150 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 05:30 PM,06/21/14 05:37 PM,334,33,40,0,0,11,11,24,41,25,0,0,0,27,0,0,0,0,0,7,0,14,17,0,0,0,2,0,20,3,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
411,JEFFERSON151,block,"151 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 05:25 PM,06/21/14 05:30 PM,362,36,45,5,0,6,15,14,57,71,0,0,0,0,0,0,0,6,0,2,0,0,7,0,0,0,0,0,7,0,70,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
412,JEFFERSON250,block,"250 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 06:45 PM,06/21/14 06:50 PM,169,24,16,0,0,1,2,14,21,41,0,0,0,4,0,0,0,2,0,2,0,1,2,0,0,0,0,0,9,2,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
413,JEFFERSON251,block,"251 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 06:50 PM,06/21/14 06:55 PM,162,17,19,0,0,2,1,8,20,32,0,0,0,0,0,0,0,3,0,1,0,0,17,0,0,0,0,0,1,0,26,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
414,JEFFERSON151,block,"151 Jefferson St San Francisco, CA 94133",Amir Hajrasouliha,06/21/14 06:15 PM,06/21/14 06:20 PM,173,18,20,1,0,3,2,6,29,32,0,0,0,0,0,0,0,5,0,1,0,0,10,0,0,0,0,0,10,0,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,9,0,
415,CLEMENT200,parklet,"200 Clement St San Francisco, CA 94118",Nikki Diaz,06/21/14 01:42 PM,06/21/14 01:47 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Parklet: Cumaica. There was no one at the parklet during the activity scan time. After the count, store worker said it's much more busy on Sundays and when there's more sun."
416,CLEMENT200,parklet,"200 Clement St San Francisco, CA 94118",Nikki Diaz,06/21/14 01:00 PM,06/21/14 01:05 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Parklet: Cumaica. No one currently at parklet
417,CLEMENT250,block,"250 Clement St San Francisco, CA 94118",Nikki Diaz,06/21/14 01:20 PM,06/21/14 01:25 PM,31,3,6,0,0,2,0,4,3,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,Parklet: Cumaica
418,CLEMENT251,block,"251 Clement St San Francisco, CA 94118",Nikki Diaz,06/21/14 01:26 PM,06/21/14 01:31 PM,13,2,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,Group of bicyclists passed by
419,CLEMENT200,parklet,"200 Clement St San Francisco, CA 94118",Nikki Diaz,06/21/14 12:30 PM,06/21/14 12:35 PM,10,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Parklet: Cumaica
420,CLEMENT200,parklet,"200 Clement St San Francisco, CA 94118",Nikki Diaz,06/21/14 11:50 AM,06/21/14 11:55 AM,20,3,2,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,Parklet: Cumaica
421,CLEMENT251,block,"251 Clement St San Francisco, CA 94118",Nikki Diaz,06/21/14 12:14 PM,06/21/14 12:19 PM,24,5,5,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,1,0,"Q restaurant has a line forming outside, has a ""closing soon"" sign"
422,CLEMENT250,block,"250 Clement St San Francisco, CA 94118",Nikki Diaz,06/21/14 12:08 PM,06/21/14 12:13 PM,23,3,3,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,
423,VALENCIA551,block,"551 Valencia St San Francisco, CA 94110",Genevieve Munsey,06/25/14 02:01 PM,06/25/14 02:09 PM,36,4,2,1,0,7,1,6,5,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,9,0,0,0,0,12,0,0,0,0,6,0,"My 1st time, many people, didnt get all their activities (like talking & electronic devices)"
424,VALENCIA651,block,"651 Valencia St San Francisco, CA 94110",Genevieve Munsey,06/25/14 02:23 PM,06/25/14 02:28 PM,62,9,8,0,0,4,0,9,1,16,0,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,14,0,0,0,0,4,0,"(cant go back, but the 5 cultural activity folks were talking)"
425,VALENCIA751,block,"751 Valencia St San Francisco, CA 94110",Genevieve Munsey,06/25/14 02:40 PM,06/25/14 02:45 PM,38,4,3,5,0,1,0,6,3,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,3,0,0,0,0,13,0,0,0,0,10,0,"Commerce = (laundry, feed meter, working)"
426,VALENCIA551,block,"551 Valencia St San Francisco, CA 94110",Genevieve Munsey,06/25/14 03:05 PM,06/25/14 03:10 PM,48,4,5,1,0,3,1,14,1,6,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,5,4,0,0,6,0,0,0,0,13,0,0,0,0,5,0,
427,VALENCIA651,block,"651 Valencia St San Francisco, CA 94110",Genevieve Munsey,06/25/14 03:23 PM,06/25/14 03:27 PM,76,8,9,1,0,9,0,8,4,17,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,3,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,3,0,0,5,0,0,0,0,16,0,0,0,0,1,0,cultural=view Clarion murals from sidewalk. Commerce=working or Community Thrift
428,VALENCIA751,block,"751 Valencia St San Francisco, CA 94110",Genevieve Munsey,06/25/14 03:40 PM,06/25/14 03:45 PM,40,5,6,0,0,0,2,3,1,10,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,3,0,0,0,0,12,0,0,0,0,14,0,"Parking data includes motorcycle parking, bike parking excluded motorcycles on sidewalk (also excluded from street parking)"
429,VALENCIA551,block,"551 Valencia St San Francisco, CA 94110",Genevieve Munsey,06/25/14 04:00 PM,06/25/14 04:06 PM,42,7,5,0,0,1,3,2,1,8,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,9,2,0,0,6,0,0,0,0,15,0,0,0,0,4,0,
