id,name,notes,location,startedAt,endedAt,modePedestrian
SFMove666,Memorial Court,"8AM: 0W, 1S. 9AM: 0W, 0S mostly commuters or walking dogs. 10AM-12PM: 0W, 0S 12PM: 0W, 1S 1PM: 0W, 0S 2PM: 1W, 0S 3PM: 0W, 1S 4PM: 0W, 2S 5PM: 0W, 0S 6PM: 1W, 0S 7PM: 0W, 0S","-122.420607358217, 37.7791134370415",05/25/17 08:00 AM,05/25/17 08:10 AM,1
SFMove667,Van Ness at Mcallister,"10 am: 1 stroller; 11 am: 1 wheelchair; 1-2: 1 skateboard; 2-3: 1 wheelchair, 1 stroller; 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 1S","-122.420356571674, 37.7803991818182",06/07/17 10:00 AM,06/07/17 10:10 AM,1
SFMove668,Memorial Court,"1-2 1 Stroller; 8:00 am - ""Van Ness data count not plaza, should not use. Sorry!""; no data entered for 8 am 4PM: 0W, 0S 5PM 0W, 1S ""foot traffic from opera show."" 6PM 0W, 0S 7PM: 0W, 0S","-122.420607358217, 37.7791134370415",06/07/17 11:00 AM,06/07/17 11:10 AM,1
SFMove669,Mcallister at Van Ness,"10 am: 1 wheelchar; 11 am: 1 stroller; 12-1: 1 skateboard, 1 ice-cream cart, 1-2: 1 stroller; 2-3: 1 skateboard; 3-4: 1 ice-cream cart  4PM: 3W, 1S; 5PM: 0W, 1S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.42080181837, 37.7800716527685",06/07/17 05:00 PM,06/07/17 05:10 PM,1
SFMove670,Mcallister at Van Ness,"10 am: 1 wheelchar; 11 am: 1 stroller; 12-1: 1 skateboard, 1 ice-cream cart, 1-2: 1 stroller; 2-3: 1 skateboard; 3-4: 1 ice-cream cart  4PM: 3W, 1S; 5PM: 0W, 1S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.42080181837, 37.7800716527685",06/07/17 06:00 PM,06/07/17 06:10 PM,1
SFMove671,Mcallister at Van Ness,"10 am: 1 wheelchar; 11 am: 1 stroller; 12-1: 1 skateboard, 1 ice-cream cart, 1-2: 1 stroller; 2-3: 1 skateboard; 3-4: 1 ice-cream cart  4PM: 3W, 1S; 5PM: 0W, 1S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.42080181837, 37.7800716527685",06/07/17 12:00 PM,06/07/17 12:10 PM,1
SFMove672,Mcallister at Van Ness,"10 am: 1 wheelchar; 11 am: 1 stroller; 12-1: 1 skateboard, 1 ice-cream cart, 1-2: 1 stroller; 2-3: 1 skateboard; 3-4: 1 ice-cream cart  4PM: 3W, 1S; 5PM: 0W, 1S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.42080181837, 37.7800716527685",06/07/17 08:00 AM,06/07/17 08:10 AM,1
SFMove673,Mcallister at Van Ness,"10 am: 1 wheelchar; 11 am: 1 stroller; 12-1: 1 skateboard, 1 ice-cream cart, 1-2: 1 stroller; 2-3: 1 skateboard; 3-4: 1 ice-cream cart  4PM: 3W, 1S; 5PM: 0W, 1S; 6PM: 0W, 0S; 7PM: 1W, 0S","-122.42080181837, 37.7800716527685",06/07/17 03:00 PM,06/07/17 03:10 PM,1
SFMove674,Van Ness at Mcallister,"10 am: 1 stroller; 11 am: 1 wheelchair; 1-2: 1 skateboard; 2-3: 1 wheelchair, 1 stroller; 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 1S","-122.420356571674, 37.7803991818182",06/07/17 12:00 PM,06/07/17 12:10 PM,1
SFMove675,Van Ness at Mcallister,"10 am: 1 stroller; 11 am: 1 wheelchair; 1-2: 1 skateboard; 2-3: 1 wheelchair, 1 stroller; 4PM: 0W, 1S; 5PM: 0W, 0S; 6PM: 0W, 0S; 7PM: 1W, 1S","-122.420356571674, 37.7803991818182",06/07/17 09:00 AM,06/07/17 09:10 AM,1
SFMove676,Hyde at Fulton,"8am: 1W; 0S; 9-10am: 0W, 0S; 11am: 2W, 0S; 12pm: 2W, 0S; 1pm: 1W, 0S; 2pm: 1W, 0S; 3pm: 1W, 0S ","-122.415010929107, 37.7791950556568",05/27/17 12:00 PM,05/27/17 12:10 PM,1
SFMove677,Mcallister at Civic Center Plaza (south side),"3Bii: 8AM-12PM: 0W, 0S; 12-4PM: 0W, 0S; 4pm-8pm: 0/0, lots of people walking on this side of street, but on the street itself not the sidewalk.","-122.417773604393, 37.7803313442379",05/27/17 06:00 PM,05/27/17 06:10 PM,1
SFMove678,Larkin at Grove,"8am-10am: 0W, 0S; 11am: 1S; cyclist left blank at 8&10am; 12pm: 1W, 0S; 1pm: 1W, 0S; 2pm: 0W, 1S; 3pm: 0W, 0S; 4pm: 0W, 0S; 5pm: 1W, 0S; 6pm: 1W; 0S; 7pm: 0W, 0S","-122.416521012783, 37.7784244470171",05/27/17 09:00 AM,05/27/17 09:10 AM,1
SFMove679,Civic Center crossing at Fulton Street,"8am-9am: 0W, 0S; 10am: 0W, 4S; 11am: 0W, 1S (general observation: most ped traffic on north side, large groups come in cycles w/tour groups and/or signal phases; when tere wasn't tour group activity (hours 11-12pm), most ppl used southside crosswalk; 12pm: 0W, 3S; 1pm: 1W, 1S; 2pm: 0W, 1S; 3pm: 0W, 1S (tour bus at 3pm) ","-122.41684153676, 37.7795787666528",05/27/17 12:00 PM,05/27/17 12:10 PM,1
SFMove680,Van Ness at Grove,"10AM: one bike on sidewalk; 11AM: 1S, one bike on sidewalk; 12PM: 1S, 1PM; 1W, 1 bike on sidewalk 2PM: 1 bike on sidewalk 3PM: grad ceremony; 4PM 1S; 7PM: 1W","-122.419859021902, 37.7778849101824",05/27/17 01:00 PM,05/27/17 01:10 PM,1
SFMove681,Van Ness at Grove,"10AM: one bike on sidewalk; 11AM: 1S, one bike on sidewalk; 12PM: 1S, 1PM; 1W, 1 bike on sidewalk 2PM: 1 bike on sidewalk 3PM: grad ceremony; 4PM 1S; 7PM: 1W","-122.419859021902, 37.7778849101824",05/27/17 09:00 AM,05/27/17 09:10 AM,1
SFMove682,Civic Center crossing at Fulton Street,"8am-9am: 0W, 0S; 10am: 0W, 4S; 11am: 0W, 1S (general observation: most ped traffic on north side, large groups come in cycles w/tour groups and/or signal phases; when tere wasn't tour group activity (hours 11-12pm), most ppl used southside crosswalk; 12pm: 0W, 3S; 1pm: 1W, 1S; 2pm: 0W, 1S; 3pm: 0W, 1S (tour bus at 3pm) ","-122.41684153676, 37.7795787666528",05/27/17 04:00 PM,05/27/17 04:10 PM,1
SFMove683,Civic Center crossing at Fulton Street,"8am-9am: 0W, 0S; 10am: 0W, 4S; 11am: 0W, 1S (general observation: most ped traffic on north side, large groups come in cycles w/tour groups and/or signal phases; when tere wasn't tour group activity (hours 11-12pm), most ppl used southside crosswalk; 12pm: 0W, 3S; 1pm: 1W, 1S; 2pm: 0W, 1S; 3pm: 0W, 1S (tour bus at 3pm) ","-122.41684153676, 37.7795787666528",05/27/17 06:00 PM,05/27/17 06:10 PM,1
SFMove684,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 03:00 PM,06/10/17 03:10 PM,1
SFMove685,Larkin at McAllister,"8-9am: 0W, 0S; 10am: 0W, 1S; 11am: 0W, 0S; 12pm: 0W, 1S; 2pm: cyclist left blank; 3 pm: 1W, 1S (pattern: ppl waiting @ light on east side of larkin b/c the light is so long, walking into middle of intersection to view city hall)","-122.417022585868, 37.7807224693973",05/27/17 10:00 AM,05/27/17 10:10 AM,1
SFMove686,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/27/17 07:00 PM,05/27/17 07:10 PM,1
SFMove687,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/27/17 05:00 PM,05/27/17 05:10 PM,1
SFMove688,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/27/17 08:00 AM,05/27/17 08:10 AM,1
SFMove689,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/27/17 03:00 PM,05/27/17 03:10 PM,1
SFMove690,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/27/17 11:00 AM,05/27/17 11:10 AM,1
SFMove691,Memorial Court,1 wheelchair at 8;00; 1 stroller at 9:00; 1 wheelchair at 10:00; 1 stroller at 11:00; no wheelchair and strollers from 1200-1600 hrs; 1 wheelchair at 1400 hrs; 1 wheelchair at 1500 hrs,"-122.420607358217, 37.7791134370415",06/10/17 01:00 PM,06/10/17 01:10 PM,1
SFMove692,Memorial Court,1 wheelchair at 8;00; 1 stroller at 9:00; 1 wheelchair at 10:00; 1 stroller at 11:00; no wheelchair and strollers from 1200-1600 hrs; 1 wheelchair at 1400 hrs; 1 wheelchair at 1500 hrs,"-122.420607358217, 37.7791134370415",06/10/17 03:00 PM,06/10/17 03:10 PM,1
SFMove693,Memorial Court,1 wheelchair at 8;00; 1 stroller at 9:00; 1 wheelchair at 10:00; 1 stroller at 11:00; no wheelchair and strollers from 1200-1600 hrs; 1 wheelchair at 1400 hrs; 1 wheelchair at 1500 hrs,"-122.420607358217, 37.7791134370415",06/10/17 02:00 PM,06/10/17 02:10 PM,1
SFMove694,Memorial Court,1 wheelchair at 8;00; 1 stroller at 9:00; 1 wheelchair at 10:00; 1 stroller at 11:00; no wheelchair and strollers from 1200-1600 hrs; 1 wheelchair at 1400 hrs; 1 wheelchair at 1500 hrs,"-122.420607358217, 37.7791134370415",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove695,Memorial Court,1 wheelchair at 8;00; 1 stroller at 9:00; 1 wheelchair at 10:00; 1 stroller at 11:00; no wheelchair and strollers from 1200-1600 hrs; 1 wheelchair at 1400 hrs; 1 wheelchair at 1500 hrs,"-122.420607358217, 37.7791134370415",06/10/17 04:00 PM,06/10/17 04:10 PM,1
SFMove696,Memorial Court,1 wheelchair at 8;00; 1 stroller at 9:00; 1 wheelchair at 10:00; 1 stroller at 11:00; no wheelchair and strollers from 1200-1600 hrs; 1 wheelchair at 1400 hrs; 1 wheelchair at 1500 hrs,"-122.420607358217, 37.7791134370415",06/10/17 06:00 PM,06/10/17 06:10 PM,1
SFMove697,Memorial Court,1 wheelchair at 8;00; 1 stroller at 9:00; 1 wheelchair at 10:00; 1 stroller at 11:00; no wheelchair and strollers from 1200-1600 hrs; 1 wheelchair at 1400 hrs; 1 wheelchair at 1500 hrs,"-122.420607358217, 37.7791134370415",06/10/17 05:00 PM,06/10/17 05:10 PM,1
SFMove698,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove699,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 01:00 PM,05/27/17 01:10 PM,1
SFMove700,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 07:00 PM,05/27/17 07:10 PM,1
SFMove701,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 04:00 PM,05/27/17 04:10 PM,1
SFMove702,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 05:00 PM,05/27/17 05:10 PM,1
SFMove703,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 03:00 PM,05/27/17 03:10 PM,1
SFMove704,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 08:00 AM,05/27/17 08:10 AM,1
SFMove705,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 09:00 AM,05/27/17 09:10 AM,1
SFMove706,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 11:00 AM,05/27/17 11:10 AM,1
SFMove707,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 12:00 PM,05/27/17 12:10 PM,1
SFMove708,Mcallister at Van Ness,9AM: 1S; 10AM: 1W; 3PM: Grad rush for SFSU; 7PM: 1W,"-122.42080181837, 37.7800716527685",05/27/17 06:00 PM,05/27/17 06:10 PM,1
SFMove709,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove710,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 01:00 PM,06/10/17 01:10 PM,1
SFMove711,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 12:00 PM,06/10/17 12:10 PM,1
SFMove712,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 03:00 PM,06/10/17 03:10 PM,1
SFMove713,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 05:00 PM,06/10/17 05:10 PM,1
SFMove714,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 04:00 PM,06/10/17 04:10 PM,1
SFMove715,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 06:00 PM,06/10/17 06:10 PM,1
SFMove716,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 07:00 PM,06/10/17 07:10 PM,1
SFMove717,Mcallister at Van Ness,no wheelchairs or strollers from 8:00-12:00; 2 wheelchairs at 1200 hrs; 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 stroller at 1500 hrs; 1 stroller at 1700 hrs,"-122.42080181837, 37.7800716527685",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove718,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 11:00 AM,06/10/17 11:10 AM,1
SFMove719,Van Ness at Mcallister,"8AM: 1S 11AM: 2S; 1PM: 1S; 3PM: 1S, grad rush for SFSU; 4PM: 1S","-122.420356571674, 37.7803991818182",05/27/17 09:00 AM,05/27/17 09:10 AM,1
SFMove720,Van Ness at Mcallister,"8AM: 1S 11AM: 2S; 1PM: 1S; 3PM: 1S, grad rush for SFSU; 4PM: 1S","-122.420356571674, 37.7803991818182",05/27/17 12:00 PM,05/27/17 12:10 PM,1
SFMove721,Van Ness at Mcallister,"8AM: 1S 11AM: 2S; 1PM: 1S; 3PM: 1S, grad rush for SFSU; 4PM: 1S","-122.420356571674, 37.7803991818182",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove722,Van Ness at Mcallister,"8AM: 1S 11AM: 2S; 1PM: 1S; 3PM: 1S, grad rush for SFSU; 4PM: 1S","-122.420356571674, 37.7803991818182",05/27/17 04:00 PM,05/27/17 04:10 PM,1
SFMove723,Van Ness at Mcallister,"8AM: 1S 11AM: 2S; 1PM: 1S; 3PM: 1S, grad rush for SFSU; 4PM: 1S","-122.420356571674, 37.7803991818182",05/27/17 07:00 PM,05/27/17 07:10 PM,1
SFMove724,Van Ness at Mcallister,"8AM: 1S 11AM: 2S; 1PM: 1S; 3PM: 1S, grad rush for SFSU; 4PM: 1S","-122.420356571674, 37.7803991818182",05/27/17 08:00 AM,05/27/17 08:10 AM,1
SFMove725,Van Ness at Mcallister,"8AM: 1S 11AM: 2S; 1PM: 1S; 3PM: 1S, grad rush for SFSU; 4PM: 1S","-122.420356571674, 37.7803991818182",05/27/17 10:00 AM,05/27/17 10:10 AM,1
SFMove726,Van Ness at Mcallister,"8AM: 1S 11AM: 2S; 1PM: 1S; 3PM: 1S, grad rush for SFSU; 4PM: 1S","-122.420356571674, 37.7803991818182",05/27/17 01:00 PM,05/27/17 01:10 PM,1
SFMove727,Van Ness at Mcallister,"8AM: 1S 11AM: 2S; 1PM: 1S; 3PM: 1S, grad rush for SFSU; 4PM: 1S","-122.420356571674, 37.7803991818182",05/27/17 03:00 PM,05/27/17 03:10 PM,1
SFMove728,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 04:00 PM,06/10/17 04:10 PM,1
SFMove729,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 05:00 PM,06/10/17 05:10 PM,1
SFMove730,Van Ness at Mcallister,11 am: 1 stroller; 2 wheelchairs at 1200 hrs; 1 wheelchair and 2 strollers at 1500 hrs,"-122.420356571674, 37.7803991818182",06/10/17 07:00 PM,06/10/17 07:10 PM,1
SFMove731,Grove at Van Ness,"9AM: 1S, 1 bike on sidewalk; 10AM: 1S, one bike on sidewalk; 12PM: 3S, 2PM: 1S, 1 bike on sidewalk; 3PM: graduation ceremony at this time 4PM: 1S","-122.420403510332, 37.7781477889698",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove732,Grove at Van Ness,"9AM: 1S, 1 bike on sidewalk; 10AM: 1S, one bike on sidewalk; 12PM: 3S, 2PM: 1S, 1 bike on sidewalk; 3PM: graduation ceremony at this time 4PM: 1S","-122.420403510332, 37.7781477889698",05/27/17 10:00 AM,05/27/17 10:10 AM,1
SFMove733,Grove at Van Ness,"9AM: 1S, 1 bike on sidewalk; 10AM: 1S, one bike on sidewalk; 12PM: 3S, 2PM: 1S, 1 bike on sidewalk; 3PM: graduation ceremony at this time 4PM: 1S","-122.420403510332, 37.7781477889698",05/27/17 05:00 PM,05/27/17 05:10 PM,1
SFMove734,Grove at Van Ness,"9AM: 1S, 1 bike on sidewalk; 10AM: 1S, one bike on sidewalk; 12PM: 3S, 2PM: 1S, 1 bike on sidewalk; 3PM: graduation ceremony at this time 4PM: 1S","-122.420403510332, 37.7781477889698",05/27/17 03:00 PM,05/27/17 03:10 PM,1
SFMove735,Grove at Van Ness,1 stroller at 9:00; 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 wheelchair and 2 strollers at 1500 hrs; no wheelchairs or strollers from 1400-2000,"-122.420403510332, 37.7781477889698",06/10/17 08:00 AM,06/10/17 08:10 AM,1
SFMove736,Grove at Van Ness,1 stroller at 9:00; 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 wheelchair and 2 strollers at 1500 hrs; no wheelchairs or strollers from 1400-2000,"-122.420403510332, 37.7781477889698",06/10/17 02:00 PM,06/10/17 02:10 PM,1
SFMove737,Grove at Van Ness,1 stroller at 9:00; 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 wheelchair and 2 strollers at 1500 hrs; no wheelchairs or strollers from 1400-2000,"-122.420403510332, 37.7781477889698",06/10/17 01:00 PM,06/10/17 01:10 PM,1
SFMove738,Grove at Van Ness,1 stroller at 9:00; 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 wheelchair and 2 strollers at 1500 hrs; no wheelchairs or strollers from 1400-2000,"-122.420403510332, 37.7781477889698",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove739,Grove at Van Ness,1 stroller at 9:00; 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 wheelchair and 2 strollers at 1500 hrs; no wheelchairs or strollers from 1400-2000,"-122.420403510332, 37.7781477889698",06/10/17 05:00 PM,06/10/17 05:10 PM,1
SFMove740,Grove at Van Ness,1 stroller at 9:00; 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 wheelchair and 2 strollers at 1500 hrs; no wheelchairs or strollers from 1400-2000,"-122.420403510332, 37.7781477889698",06/10/17 07:00 PM,06/10/17 07:10 PM,1
SFMove741,Grove at Van Ness,1 stroller at 9:00; 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1300 hrs; 1 stroller at 1400 hrs; 1 wheelchair and 2 strollers at 1500 hrs; no wheelchairs or strollers from 1400-2000,"-122.420403510332, 37.7781477889698",06/10/17 11:00 AM,06/10/17 11:10 AM,1
SFMove742,Van Ness at Grove,"10AM: one bike on sidewalk; 11AM: 1S, one bike on sidewalk; 12PM: 1S, 1PM; 1W, 1 bike on sidewalk 2PM: 1 bike on sidewalk 3PM: grad ceremony; 4PM 1S; 7PM: 1W","-122.419859021902, 37.7778849101824",05/27/17 03:00 PM,05/27/17 03:10 PM,1
SFMove743,Van Ness at Grove,"10AM: one bike on sidewalk; 11AM: 1S, one bike on sidewalk; 12PM: 1S, 1PM; 1W, 1 bike on sidewalk 2PM: 1 bike on sidewalk 3PM: grad ceremony; 4PM 1S; 7PM: 1W","-122.419859021902, 37.7778849101824",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove744,Van Ness at Grove,"10AM: one bike on sidewalk; 11AM: 1S, one bike on sidewalk; 12PM: 1S, 1PM; 1W, 1 bike on sidewalk 2PM: 1 bike on sidewalk 3PM: grad ceremony; 4PM 1S; 7PM: 1W","-122.419859021902, 37.7778849101824",05/27/17 06:00 PM,05/27/17 06:10 PM,1
SFMove745,Van Ness at Grove,"10AM: one bike on sidewalk; 11AM: 1S, one bike on sidewalk; 12PM: 1S, 1PM; 1W, 1 bike on sidewalk 2PM: 1 bike on sidewalk 3PM: grad ceremony; 4PM 1S; 7PM: 1W","-122.419859021902, 37.7778849101824",05/27/17 10:00 AM,05/27/17 10:10 AM,1
SFMove746,Van Ness at Grove,"10AM: one bike on sidewalk; 11AM: 1S, one bike on sidewalk; 12PM: 1S, 1PM; 1W, 1 bike on sidewalk 2PM: 1 bike on sidewalk 3PM: grad ceremony; 4PM 1S; 7PM: 1W","-122.419859021902, 37.7778849101824",05/27/17 08:00 AM,05/27/17 08:10 AM,1
SFMove747,Van Ness at Grove,"10AM: one bike on sidewalk; 11AM: 1S, one bike on sidewalk; 12PM: 1S, 1PM; 1W, 1 bike on sidewalk 2PM: 1 bike on sidewalk 3PM: grad ceremony; 4PM 1S; 7PM: 1W","-122.419859021902, 37.7778849101824",05/27/17 11:00 AM,05/27/17 11:10 AM,1
SFMove748,Van Ness at Grove,"10AM: one bike on sidewalk; 11AM: 1S, one bike on sidewalk; 12PM: 1S, 1PM; 1W, 1 bike on sidewalk 2PM: 1 bike on sidewalk 3PM: grad ceremony; 4PM 1S; 7PM: 1W","-122.419859021902, 37.7778849101824",05/27/17 04:00 PM,05/27/17 04:10 PM,1
SFMove749,McAllister at Hyde,"8-11am: 0W, 0S (10 ppl in 1 swoop from bus stop drop; most ped traffic on the north sidewalk); 12pm: 2 skateboards; 1pm: 1W, 0S; 3pm: 0W, 1S","-122.416398972272, 37.780589974575",05/27/17 12:00 PM,05/27/17 12:10 PM,1
SFMove750,Grove at Hyde,"8-9am: 0W, 0S; 10am: 0W, 3S; 11am: 2W, 2S; 12pm: 3W, 2S; 1pm: 2W, 2S; 2pm: 3W, 0S; 3pm: 0W, 1S; 4pm: 0W 2S; 5pm: 1W 0S; 6-7pm: 0W 0S (3 skaters; musica at the burger king is nice but a little creepy given the contest, too loud for skaters; ravers, addicts, sellers, psychos, families @ the theater)","-122.416036874055, 37.778744563186",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove751,Van Ness at Grove,"9am: 1S; 10am: 1S1 baby carrier at 1200 hrs; 1 stroller at 1300 hrs; middle of the street is cordoned off with construction cones, one cyclist used it as a protected bike lane; 2 strollers at 1600 hrs; 1 wheelchair, 1 stroller at 1700; 1 wheelchair, 1 stroller at 1800; 1 stroller at 1900","-122.419859021902, 37.7778849101824",06/10/17 03:00 PM,06/10/17 03:10 PM,1
SFMove752,Van Ness at Grove,"9am: 1S; 10am: 1S1 baby carrier at 1200 hrs; 1 stroller at 1300 hrs; middle of the street is cordoned off with construction cones, one cyclist used it as a protected bike lane; 2 strollers at 1600 hrs; 1 wheelchair, 1 stroller at 1700; 1 wheelchair, 1 stroller at 1800; 1 stroller at 1900","-122.419859021902, 37.7778849101824",06/10/17 05:00 PM,06/10/17 05:10 PM,1
SFMove753,Van Ness at Grove,"9am: 1S; 10am: 1S1 baby carrier at 1200 hrs; 1 stroller at 1300 hrs; middle of the street is cordoned off with construction cones, one cyclist used it as a protected bike lane; 2 strollers at 1600 hrs; 1 wheelchair, 1 stroller at 1700; 1 wheelchair, 1 stroller at 1800; 1 stroller at 1900","-122.419859021902, 37.7778849101824",06/10/17 10:00 AM,06/10/17 10:10 AM,1
SFMove754,Polk at Grove,"10AM: 80% of peds are with dogs; 1PM; 1 bike on sidewalk; 3PM: 1W; 4PM: 1W, 1S, 6PM: 1W","-122.418187335133, 37.7782659783577",05/27/17 10:00 AM,05/27/17 10:10 AM,1
SFMove755,Polk at Grove,"10AM: 80% of peds are with dogs; 1PM; 1 bike on sidewalk; 3PM: 1W; 4PM: 1W, 1S, 6PM: 1W","-122.418187335133, 37.7782659783577",05/27/17 08:00 AM,05/27/17 08:10 AM,1
